Country,Party,PartyName,Dimension,Scale,Mean,SD,N,Vote_Share,Election_Date
12,PSD-P,308,4,2,17.36363602,3.443042994,11,5.6,2001
12,PSD-P,308,5,1,9.888889313,1.536590695,9,5.6,2001
12,PSD-P,308,5,2,12,4.055174828,10,5.6,2001
12,PSD-P,308,6,1,13.39999962,4.788876057,10,5.6,2001
12,PSD-P,308,6,2,10.19999981,5.808040619,10,5.6,2001
12,PSD-P,308,7,1,8.699999809,4.083843708,10,5.6,2001
12,PSD-P,308,7,2,13,4.78423357,10,5.6,2001
12,PSD-P,308,8,1,5.909090996,4.229764462,11,5.6,2001
12,PSD-P,308,8,2,15.25,4.048007488,12,5.6,2001
12,PSD-P,308,9,1,11.5,5.46198988,10,5.6,2001
12,PSD-P,308,9,2,11.69999981,5.657836437,10,5.6,2001
12,PSD-P,308,10,1,8.636363983,5.258759022,11,5.6,2001
12,PSD-P,308,10,2,11.08333302,4.055486202,12,5.6,2001
12,PSD-P,308,11,1,9.800000191,3.852848768,10,5.6,2001
12,PSD-P,308,11,2,13.909091,4.085451126,11,5.6,2001
12,PSD-P,308,12,1,6.099999905,4.998888969,10,5.6,2001
12,PSD-P,308,12,2,16.55555534,3.609401226,9,5.6,2001
12,PSD-P,308,13,1,15.5,2.013840914,10,5.6,2001
12,PSD-P,308,99,1,8.600000381,6.995236397,10,5.6,2001
11,SDSM,309,1,1,7,4.711687565,11,31.57,2002
11,SDSM,309,1,2,12.909091,5.647203445,11,31.57,2002
11,SDSM,309,2,1,8.666666985,5.645056725,6,31.57,2002
11,SDSM,309,2,2,6.222222328,3.993049622,9,31.57,2002
11,SDSM,309,3,1,13.72727299,5.832510948,11,31.57,2002
11,SDSM,309,3,2,15.090909,3.858874083,11,31.57,2002
11,SDSM,309,4,1,18.54545403,2.621588707,11,31.57,2002
11,SDSM,309,4,2,17.90909004,3.080731869,11,31.57,2002
11,SDSM,309,5,1,13.63636398,3.074824572,11,31.57,2002
11,SDSM,309,5,2,8.363636017,3.668043852,11,31.57,2002
11,SDSM,309,6,1,3.75,2.964070559,8,31.57,2002
11,SDSM,309,6,2,9.333333015,8.381526947,9,31.57,2002
11,SDSM,309,7,1,10.63636398,5.869799614,11,31.57,2002
11,SDSM,309,7,2,10.72727299,4.692353725,11,31.57,2002
11,SDSM,309,8,1,11.36363602,4.717472553,11,31.57,2002
11,SDSM,309,8,2,12.45454502,3.830499649,11,31.57,2002
11,SDSM,309,9,1,6.545454502,4.740540981,11,31.57,2002
11,SDSM,309,9,2,7.727272511,5.312078953,11,31.57,2002
11,SDSM,309,10,1,18,2.049390078,11,31.57,2002
11,SDSM,309,10,2,6.818181992,5.075789452,11,31.57,2002
11,SDSM,309,11,1,7.090909004,4.011347771,11,31.57,2002
11,SDSM,309,11,2,7.454545498,4.844866276,11,31.57,2002
11,SDSM,309,12,1,6.909090996,2.913916349,11,31.57,2002
11,SDSM,309,12,2,14.63636398,3.500649214,11,31.57,2002
11,SDSM,309,13,1,6.454545498,2.339385986,11,31.57,2002
11,SDSM,309,99,1,7.272727489,4.880387306,11,31.57,2002
70,SDLP,310,1,1,6.454545498,2.339385986,11,17,2003
70,SDLP,310,1,2,10.909091,4.392141819,11,17,2003
70,SDLP,310,2,1,12.72727299,4.027180195,11,17,2003
70,SDLP,310,2,2,11,3.741657495,11,17,2003
70,SDLP,310,5,1,8.444444656,2.18581295,9,17,2003
70,SDLP,310,5,2,8.899999619,3.784471273,10,17,2003
70,SDLP,310,12,1,7.111111164,2.088327408,9,17,2003
70,SDLP,310,12,2,10.60000038,4.060651302,10,17,2003
70,SDLP,310,13,1,8.454545021,1.809068084,11,17,2003
70,SDLP,310,19,1,7.375,2.263846397,8,17,2003
70,SDLP,310,19,2,8.714285851,3.68394208,7,17,2003
70,SDLP,310,20,1,17.27272797,2.195035696,11,17,2003
70,SDLP,310,20,2,15.81818199,4.166969776,11,17,2003
70,SDLP,310,22,1,8.181818008,2.040498972,11,17,2003
70,SDLP,310,22,2,10.60000038,3.238655329,10,17,2003
70,SDLP,310,23,1,5.900000095,3.478505373,10,17,2003
70,SDLP,310,23,2,13.5,3.439961195,10,17,2003
70,SDLP,310,24,1,4.545454502,1.752919674,11,17,2003
70,SDLP,310,24,2,15.45454502,2.252271652,11,17,2003
70,SDLP,310,99,1,8.454545021,3.327570677,11,17,2003
12,ASLMN,311,1,1,9.727272987,5.3495965,11,8.3,2001
12,ASLMN,311,1,2,14.69999981,5.012207508,10,8.3,2001
12,ASLMN,311,2,1,11.10000038,4.228212357,10,8.3,2001
12,ASLMN,311,2,2,8.75,5.73862505,12,8.3,2001
12,ASLMN,311,3,1,13.69999981,3.233505249,10,8.3,2001
12,ASLMN,311,3,2,11,6.033241272,11,8.3,2001
12,ASLMN,311,4,1,12.91666698,5.680242062,12,8.3,2001
12,ASLMN,311,4,2,14.5,4.790035725,10,8.3,2001
12,ASLMN,311,5,1,10.44444466,3.940530062,9,8.3,2001
12,ASLMN,311,5,2,9.800000191,4.848825932,10,8.3,2001
12,ASLMN,311,6,1,10.55555534,3.940530062,9,8.3,2001
12,ASLMN,311,6,2,10.81818199,5.288065434,11,8.3,2001
12,ASLMN,311,7,1,7,4.555216789,9,8.3,2001
12,ASLMN,311,7,2,12.55555534,3.468108654,9,8.3,2001
12,ASLMN,311,8,1,6.25,3.545163155,12,8.3,2001
12,ASLMN,311,8,2,12.36363602,5.463931084,11,8.3,2001
12,ASLMN,311,9,1,11.27272701,5.951317787,11,8.3,2001
12,ASLMN,311,9,2,11.909091,5.990902424,11,8.3,2001
12,ASLMN,311,10,1,10.69999981,3.831158876,10,8.3,2001
12,ASLMN,311,10,2,10,4.410730839,12,8.3,2001
12,ASLMN,311,11,1,8.363636017,4.177863598,11,8.3,2001
12,ASLMN,311,11,2,12.5,4.813176155,10,8.3,2001
12,ASLMN,311,12,1,6.75,4.287932396,12,8.3,2001
12,ASLMN,311,12,2,13.69999981,4.448470592,10,8.3,2001
12,ASLMN,311,13,1,11.60000038,4.168666363,10,8.3,2001
12,ASLMN,311,99,1,9.090909004,4.036200047,11,8.3,2001
17,SDA,312,1,1,5.933333397,2.313521385,15,1.8,2002
17,SDA,312,1,2,12.60000038,3.459975243,15,1.8,2002
17,SDA,312,2,1,4.333333492,2.410295486,15,1.8,2002
17,SDA,312,2,2,13.85714245,3.697340965,14,1.8,2002
17,SDA,312,3,1,6.866666794,1.95910573,15,1.8,2002
17,SDA,312,3,2,11.60000038,3.180296421,15,1.8,2002
17,SDA,312,4,1,16.53333282,3.226379395,15,1.8,2002
17,SDA,312,4,2,15.4285717,3.58874917,14,1.8,2002
17,SDA,312,5,1,8.642857552,4.253634453,14,1.8,2002
17,SDA,312,5,2,10.4285717,4.60291338,14,1.8,2002
17,SDA,312,6,1,4.866666794,3.27035737,15,1.8,2002
17,SDA,312,6,2,13.73333359,5.243590355,15,1.8,2002
17,SDA,312,7,1,15.0714283,3.269069195,14,1.8,2002
17,SDA,312,7,2,10.14285755,4.016449928,14,1.8,2002
17,SDA,312,8,1,9.5,3.651483774,16,1.8,2002
17,SDA,312,8,2,12.75,4.057914257,16,1.8,2002
17,SDA,312,9,1,9.3125,3.477906466,16,1.8,2002
17,SDA,312,9,2,8.125,4.333974361,16,1.8,2002
17,SDA,312,10,1,17.93333244,1.579632282,15,1.8,2002
17,SDA,312,10,2,8.133333206,6.057659626,15,1.8,2002
17,SDA,312,11,1,8.199999809,3.075246811,15,1.8,2002
17,SDA,312,11,2,9.5,2.988868237,16,1.8,2002
17,SDA,312,12,1,9.625,4.193248749,16,1.8,2002
17,SDA,312,12,2,14.25,3.235222816,16,1.8,2002
17,SDA,312,13,1,6.800000191,2.007130146,15,1.8,2002
17,SDA,312,99,1,10.38461494,5.439645767,13,1.8,2002
12,PSDM,313,1,1,12.69999981,4.989989758,10,0,2001
12,PSDM,313,1,2,13.54545498,4.180038929,11,0,2001
12,PSDM,313,2,1,10,3.527668476,10,0,2001
12,PSDM,313,2,2,6.090909004,3.910359144,11,0,2001
12,PSDM,313,3,1,11.63636398,3.354779482,11,0,2001
12,PSDM,313,3,2,12.18181801,2.92636919,11,0,2001
12,PSDM,313,4,1,15.18181801,3.458848953,11,0,2001
12,PSDM,313,4,2,14.909091,3.23896718,11,0,2001
12,PSDM,313,5,1,11.5,3.891382456,8,0,2001
12,PSDM,313,5,2,9.800000191,4.802776814,10,0,2001
12,PSDM,313,6,1,10.11111069,4.400126457,9,0,2001
12,PSDM,313,6,2,12.54545498,4.6122365,11,0,2001
12,PSDM,313,7,1,7.888888836,1.763834238,9,0,2001
12,PSDM,313,7,2,13.55555534,3.004626036,9,0,2001
12,PSDM,313,8,1,8.363636017,5.162804127,11,0,2001
12,PSDM,313,8,2,11.83333302,5.491039753,12,0,2001
12,PSDM,313,9,1,9.300000191,5.618422031,10,0,2001
12,PSDM,313,9,2,11.30000019,4.24394989,10,0,2001
12,PSDM,313,10,1,10.89999962,4.557045937,10,0,2001
12,PSDM,313,10,2,9.727272987,3.635681868,11,0,2001
12,PSDM,313,11,1,8.272727013,2.901410341,11,0,2001
12,PSDM,313,11,2,11.39999962,3.272783279,10,0,2001
12,PSDM,313,12,1,8.100000381,3.573047161,10,0,2001
12,PSDM,313,12,2,11.77777767,4.024232388,9,0,2001
12,PSDM,313,13,1,9.399999619,2.988868237,10,0,2001
12,PSDM,313,99,1,9.800000191,3.881580353,10,0,2001
57,SD,314,1,1,7.400000095,1.683250785,25,29.1,2001
57,SD,314,1,2,13.15999985,3.715732336,25,29.1,2001
57,SD,314,2,1,7.800000191,2.79880929,25,29.1,2001
57,SD,314,2,2,9.159999847,4.317406654,25,29.1,2001
57,SD,314,5,1,9,2.533113956,25,29.1,2001
57,SD,314,5,2,12.19999981,2.380476236,25,29.1,2001
57,SD,314,12,1,12.43999958,2.21885848,25,29.1,2001
57,SD,314,12,2,11,3.741657495,25,29.1,2001
57,SD,314,13,1,7.576922894,1.447012782,26,29.1,2001
57,SD,314,17,1,6.782608509,3.175997019,23,29.1,2001
57,SD,314,17,2,12.60869598,3.738487005,23,29.1,2001
57,SD,314,19,1,11.35999966,2.782085657,25,29.1,2001
57,SD,314,19,2,13.80000019,2.73861289,25,29.1,2001
57,SD,314,23,1,11.27272701,2.914362192,22,29.1,2001
57,SD,314,23,2,11.04545498,3.154396296,22,29.1,2001
57,SD,314,24,1,8.25,2.400181055,24,29.1,2001
57,SD,314,24,2,12.58333302,3.282584667,24,29.1,2001
57,SD,314,99,1,8.565217018,5.141860962,23,29.1,2001
74,SAP,315,1,1,7.119402885,2.107147932,67,39.8,2002
74,SAP,315,1,2,13.89552212,3.861756325,67,39.8,2002
74,SAP,315,2,1,7.104477406,2.594483137,67,39.8,2002
74,SAP,315,2,2,10.22388077,3.241870403,67,39.8,2002
74,SAP,315,5,1,11.83582115,2.777599812,67,39.8,2002
74,SAP,315,5,2,11.77611923,3.29287982,67,39.8,2002
74,SAP,315,12,1,12.55223846,3.421339273,67,39.8,2002
74,SAP,315,12,2,11.31818199,3.823647499,66,39.8,2002
74,SAP,315,13,1,8.29850769,1.992523313,67,39.8,2002
74,SAP,315,17,1,9.709677696,4.217010975,62,39.8,2002
74,SAP,315,17,2,11.74603176,3.893618584,63,39.8,2002
74,SAP,315,19,1,7.363636494,3.554569483,66,39.8,2002
74,SAP,315,19,2,12.43076897,3.29283905,65,39.8,2002
74,SAP,315,22,1,7.656716347,2.705506325,67,39.8,2002
74,SAP,315,22,2,12.67164135,3.819360733,67,39.8,2002
74,SAP,315,23,1,14.32758617,3.486253262,58,39.8,2002
74,SAP,315,23,2,12.56896591,3.695003986,58,39.8,2002
74,SAP,315,24,1,8.681818008,2.643768311,66,39.8,2002
74,SAP,315,24,2,12.98461533,3.124961615,65,39.8,2002
74,SAP,315,99,1,8,4.415880203,61,39.8,2002
18,SDS,316,1,1,11.83333302,3.330224514,60,15.8,2000
18,SDS,316,1,2,12.71428585,3.911355495,56,15.8,2000
18,SDS,316,2,1,14.64999962,4.313262939,60,15.8,2000
18,SDS,316,2,2,14.08771896,4.098260403,57,15.8,2000
18,SDS,316,3,1,12.91666698,3.566756487,60,15.8,2000
18,SDS,316,3,2,14.38181782,3.566775322,55,15.8,2000
18,SDS,316,4,1,16.9830513,3.272094727,59,15.8,2000
18,SDS,316,4,2,17.70689583,2.369459391,58,15.8,2000
18,SDS,316,5,1,11.63793087,3.517865658,58,15.8,2000
18,SDS,316,5,2,10.74545479,4.190899372,55,15.8,2000
18,SDS,316,6,1,17.54999924,3.311126709,60,15.8,2000
18,SDS,316,6,2,16.52631569,4.004930973,57,15.8,2000
18,SDS,316,7,1,10.85000038,4.20985508,60,15.8,2000
18,SDS,316,7,2,13.03448296,3.774175882,58,15.8,2000
18,SDS,316,8,1,8.949999809,5.606972218,60,15.8,2000
18,SDS,316,8,2,15.46551704,4.589138508,58,15.8,2000
18,SDS,316,9,1,13.44827557,4.091807842,58,15.8,2000
18,SDS,316,9,2,14.35714245,3.455843925,56,15.8,2000
18,SDS,316,10,1,6.616666794,3.953508139,60,15.8,2000
18,SDS,316,10,2,14.32758617,4.1098423,58,15.8,2000
18,SDS,316,11,1,12.79660988,3.647293091,59,15.8,2000
18,SDS,316,11,2,13.19298267,3.226223946,57,15.8,2000
18,SDS,316,12,1,8.948275566,4.612805843,58,15.8,2000
18,SDS,316,12,2,13.76785755,4.46803236,56,15.8,2000
18,SDS,316,13,1,14.67796612,3.271826744,59,15.8,2000
18,SDS,316,99,1,15.10344791,5.097951412,58,15.8,2000
53,PS,317,1,1,4.952381134,2.438774109,21,13,2003
53,PS,317,1,2,15.04761887,3.5843575,21,13,2003
53,PS,317,2,1,4.761904716,2.527939081,21,13,2003
53,PS,317,2,2,13.19047642,3.696201324,21,13,2003
53,PS,317,5,1,10.5714283,3.529467821,21,13,2003
53,PS,317,5,2,12.04761887,3.216771603,21,13,2003
53,PS,317,12,1,13.04761887,4.72732687,21,13,2003
53,PS,317,12,2,13.33333302,4.29340601,21,13,2003
53,PS,317,13,1,4.400000095,1.788854361,20,13,2003
53,PS,317,17,1,6.800000191,3.098386765,15,13,2003
53,PS,317,17,2,11.46666622,3.719959021,15,13,2003
53,PS,317,19,1,5.476190567,3.444111586,21,13,2003
53,PS,317,19,2,13.71428585,3.835920334,21,13,2003
53,PS,317,22,1,3.400000095,1.66701746,20,13,2003
53,PS,317,22,2,16.35000038,3.572924614,20,13,2003
53,PS,317,23,1,6.388888836,3.380548,18,13,2003
53,PS,317,23,2,10.5,4.204339504,18,13,2003
53,PS,317,24,1,8.052631378,2.914974451,19,13,2003
53,PS,317,24,2,11.57894707,3.355191469,19,13,2003
53,PS,317,99,1,10.47368431,4.671050549,19,13,2003
72,PS,317,1,1,8.649999619,2.183068752,20,37.9,2002
72,PS,317,1,2,12.28571415,3.926103115,21,37.9,2002
72,PS,317,2,1,8.095237732,2.343176603,21,37.9,2002
72,PS,317,2,2,11.6315794,2.773095369,19,37.9,2002
72,PS,317,5,1,8.809523582,2.638542175,21,37.9,2002
72,PS,317,5,2,12.23809528,2.861900806,21,37.9,2002
72,PS,317,12,1,7.333333492,4.102844715,21,37.9,2002
72,PS,317,12,2,13.5714283,4.319391727,21,37.9,2002
72,PS,317,13,1,8.666666985,1.460593462,21,37.9,2002
72,PS,317,17,1,6.571428776,3.668397903,21,37.9,2002
72,PS,317,17,2,13.80952358,3.944858074,21,37.9,2002
72,PS,317,19,1,7.666666508,2.221110821,21,37.9,2002
72,PS,317,19,2,13.39999962,2.722228289,20,37.9,2002
72,PS,317,23,1,7.722222328,2.396211624,18,37.9,2002
72,PS,317,23,2,14.55555534,3.184931755,18,37.9,2002
72,PS,317,24,1,6.699999809,2.617753267,20,37.9,2002
72,PS,317,24,2,14.19047642,3.776493788,21,37.9,2002
72,PS,317,99,1,9.050000191,3.966637135,20,37.9,2002
1,PS,318,1,1,5.9375,3.530226707,16,42,2001
1,PS,318,1,2,9.818181992,5.17335844,11,42,2001
1,PS,318,2,1,10.30769253,5.121598244,13,42,2001
1,PS,318,2,2,7.5,5.229354858,14,42,2001
1,PS,318,3,1,11.33333302,4.68533659,15,42,2001
1,PS,318,3,2,12.26666641,4.876571655,15,42,2001
1,PS,318,4,1,18.13333321,2.587515831,15,42,2001
1,PS,318,4,2,16.53333282,4.823553085,15,42,2001
1,PS,318,5,1,13.19999981,3.166791916,15,42,2001
1,PS,318,5,2,6.466666698,4.189556122,15,42,2001
1,PS,318,6,1,3.9375,3.021450996,16,42,2001
1,PS,318,6,2,11.4285717,6.846832752,14,42,2001
1,PS,318,7,1,9,4.187894821,14,42,2001
1,PS,318,7,2,9.571428299,3.479926825,14,42,2001
1,PS,318,8,1,10.64285755,5.300321579,14,42,2001
1,PS,318,8,2,11.69230747,4.460654259,13,42,2001
1,PS,318,9,1,5.25,2.744691849,16,42,2001
1,PS,318,9,2,8.357142448,4.499694824,14,42,2001
1,PS,318,10,1,19,1.290994406,13,42,2001
1,PS,318,10,2,7,6.348834038,14,42,2001
1,PS,318,11,1,12.46153831,4.960097313,13,42,2001
1,PS,318,11,2,11.76923084,4.60351038,13,42,2001
1,PS,318,12,1,9.0625,4.654299259,16,42,2001
1,PS,318,12,2,11.33333302,3.866830826,15,42,2001
1,PS,318,13,1,7.533333302,3.870523453,15,42,2001
1,PS,318,99,1,14.36363602,6.037759781,11,42,2001
11,SPM,319,1,1,9.181818008,6.735253334,11,2.1,2002
11,SPM,319,1,2,9.699999809,4.989989758,10,2.1,2002
11,SPM,319,2,1,15.33333302,3.502380133,6,2.1,2002
11,SPM,319,2,2,7.625,7.53918314,8,2.1,2002
11,SPM,319,3,1,9.727272987,5.676106453,11,2.1,2002
11,SPM,319,3,2,14,4.268749714,10,2.1,2002
11,SPM,319,4,1,11.39999962,5.738757133,10,2.1,2002
11,SPM,319,4,2,11.80000019,5.865151405,10,2.1,2002
11,SPM,319,5,1,14.77777767,5.044248581,9,2.1,2002
11,SPM,319,5,2,8.125,5.356904984,8,2.1,2002
11,SPM,319,6,1,2.75,3.240370274,8,2.1,2002
11,SPM,319,6,2,7.444444656,8.094923019,9,2.1,2002
11,SPM,319,7,1,16.27272797,4.051935673,11,2.1,2002
11,SPM,319,7,2,11.45454502,6.137811184,11,2.1,2002
11,SPM,319,8,1,13.63636398,5.182137012,11,2.1,2002
11,SPM,319,8,2,11.18181801,6.52408123,11,2.1,2002
11,SPM,319,9,1,9.181818008,5.913005829,11,2.1,2002
11,SPM,319,9,2,9.199999809,3.457680702,10,2.1,2002
11,SPM,319,10,1,17.89999962,2.078995466,10,2.1,2002
11,SPM,319,10,2,8.800000191,6.285786629,10,2.1,2002
11,SPM,319,11,1,9,4.732863903,11,2.1,2002
11,SPM,319,11,2,9.888889313,4.859126568,9,2.1,2002
11,SPM,319,12,1,12.18181801,4.792038918,11,2.1,2002
11,SPM,319,12,2,9.727272987,6.100670815,11,2.1,2002
11,SPM,319,13,1,3.799999952,3.047767878,10,2.1,2002
11,SPM,319,99,1,14.090909,6.106628418,11,2.1,2002
3,SPRS,320,1,1,8.5,2.121320248,2,1.9,2002
3,SPRS,320,1,2,12.5,3.535533905,2,1.9,2002
3,SPRS,320,2,1,14,5.656854153,2,1.9,2002
3,SPRS,320,2,2,4,2.828427076,2,1.9,2002
3,SPRS,320,3,1,10.5,0.707106769,2,1.9,2002
3,SPRS,320,3,2,8.5,2.121320248,2,1.9,2002
3,SPRS,320,4,1,15.5,3.535533905,2,1.9,2002
3,SPRS,320,4,2,13,4.242640495,2,1.9,2002
3,SPRS,320,5,1,12.5,2.121320248,2,1.9,2002
3,SPRS,320,5,2,8.5,7.7781744,2,1.9,2002
3,SPRS,320,6,1,1,0,2,1.9,2002
3,SPRS,320,6,2,13.5,4.949747562,2,1.9,2002
3,SPRS,320,7,1,12,1.414213538,2,1.9,2002
3,SPRS,320,7,2,8,4.242640495,2,1.9,2002
3,SPRS,320,8,1,10.5,6.36396122,2,1.9,2002
3,SPRS,320,8,2,10.5,10.60660172,2,1.9,2002
3,SPRS,320,9,1,16,NA,1,1.9,2002
3,SPRS,320,9,2,14,NA,1,1.9,2002
3,SPRS,320,10,1,14,5.656854153,2,1.9,2002
3,SPRS,320,10,2,12,8.485280991,2,1.9,2002
3,SPRS,320,11,1,8,5.656854153,2,1.9,2002
3,SPRS,320,11,2,7.5,0.707106769,2,1.9,2002
3,SPRS,320,12,1,5,NA,1,1.9,2002
3,SPRS,320,13,1,8,7.07106781,2,1.9,2002
3,SPRS,320,99,1,10.5,13.43502903,2,1.9,2002
19,SPU,321,1,1,4.454545498,1.86352551,11,6.9,2002
19,SPU,321,1,2,15.18181801,3.544522047,11,6.9,2002
19,SPU,321,2,1,13.10000038,3.98469305,10,6.9,2002
19,SPU,321,2,2,8.399999619,6.149977207,10,6.9,2002
19,SPU,321,3,1,6.818181992,3.370999336,11,6.9,2002
19,SPU,321,3,2,14.30000019,3.128720045,10,6.9,2002
19,SPU,321,4,1,9.181818008,4.600395203,11,6.9,2002
19,SPU,321,4,2,15,3.872983456,11,6.9,2002
19,SPU,321,5,1,8.090909004,4.459922314,11,6.9,2002
19,SPU,321,5,2,12.18181801,3.995451927,11,6.9,2002
19,SPU,321,6,1,5.181818008,5.455605984,11,6.9,2002
19,SPU,321,6,2,14.5,5.380003929,10,6.9,2002
19,SPU,321,7,1,16.36363602,4.201731205,11,6.9,2002
19,SPU,321,7,2,15.090909,5.611676216,11,6.9,2002
19,SPU,321,8,1,7.636363506,3.500649214,11,6.9,2002
19,SPU,321,8,2,15.090909,4.109855175,11,6.9,2002
19,SPU,321,9,1,9.909090996,4.784444332,11,6.9,2002
19,SPU,321,9,2,12.27272701,3.901048899,11,6.9,2002
19,SPU,321,10,1,14.63636398,2.838053226,11,6.9,2002
19,SPU,321,10,2,10.45454502,3.416537285,11,6.9,2002
19,SPU,321,11,1,15.36363602,3.107176542,11,6.9,2002
19,SPU,321,11,2,13,4.381780624,11,6.9,2002
19,SPU,321,12,1,8.600000381,3.238655329,10,6.9,2002
19,SPU,321,12,2,13.36363602,3.264130116,11,6.9,2002
19,SPU,321,13,1,4.818181992,1.721521497,11,6.9,2002
19,SPU,321,99,1,12.18181801,4.686537743,11,6.9,2002
65,SDI,323,1,1,9.342104912,2.19675827,38,1.1,2001
65,SDI,323,1,2,12.5,3.145463228,34,1.1,2001
65,SDI,323,2,1,7.095238209,3.667986155,42,1.1,2001
65,SDI,323,2,2,12,3.959251881,38,1.1,2001
65,SDI,323,5,1,9.594594955,2.793439388,37,1.1,2001
65,SDI,323,5,2,11.23529434,2.753057003,34,1.1,2001
65,SDI,323,12,1,8.948718071,2.543813229,39,1.1,2001
65,SDI,323,12,2,10.63888931,3.364969015,36,1.1,2001
65,SDI,323,13,1,8.579999924,1.896183014,50,1.1,2001
65,SDI,323,17,1,6.534883499,2.763269663,43,1.1,2001
65,SDI,323,17,2,12.60975647,3.693765402,41,1.1,2001
65,SDI,323,19,1,7.333333492,2.274959087,39,1.1,2001
65,SDI,323,19,2,11.76315784,3.567376375,38,1.1,2001
65,SDI,323,22,1,9.8139534,2.442245483,43,1.1,2001
65,SDI,323,22,2,12.14999962,3.833389044,40,1.1,2001
65,SDI,323,23,1,7.333333492,2.274959087,39,1.1,2001
65,SDI,323,23,2,11.5,3.88865304,38,1.1,2001
65,SDI,323,24,1,6.574999809,2.263279915,40,1.1,2001
65,SDI,323,24,2,12.89473724,3.667162418,38,1.1,2001
65,SDI,323,99,1,9.80851078,4.702627659,47,1.1,2001
68,SP,324,1,1,3.619047642,2.334013462,21,6.3,2003
68,SP,324,1,2,15.71428585,3.509171724,21,6.3,2003
68,SP,324,2,1,7.25,3.697438717,20,6.3,2003
68,SP,324,2,2,8.600000381,4.739531517,20,6.3,2003
68,SP,324,5,1,8.476190567,3.600264549,21,6.3,2003
68,SP,324,5,2,9.199999809,3.621572733,20,6.3,2003
68,SP,324,12,1,12.46666622,2.614975214,15,6.3,2003
68,SP,324,12,2,8.399999619,4.239272118,15,6.3,2003
68,SP,324,13,1,3.095238209,1.261140823,21,6.3,2003
68,SP,324,17,1,14.86666679,4.823553085,15,6.3,2003
68,SP,324,17,2,12.80000019,4.459340096,15,6.3,2003
68,SP,324,19,1,8.944444656,4.928575039,18,6.3,2003
68,SP,324,19,2,13.38888931,3.432352781,18,6.3,2003
68,SP,324,22,1,2.428571463,1.287300587,21,6.3,2003
68,SP,324,22,2,16.66666603,2.033060074,21,6.3,2003
68,SP,324,23,1,10.21428585,6.27790451,14,6.3,2003
68,SP,324,23,2,11.28571415,4.00823307,14,6.3,2003
68,SP,324,24,1,15.52941132,2.741296291,17,6.3,2003
68,SP,324,24,2,11.70588207,4.971980095,17,6.3,2003
68,SP,324,99,1,9.5,4.161224365,20,6.3,2003
57,SF,325,1,1,4.840000153,1.700000048,25,6.37,2001
57,SF,325,1,2,13.27999973,5.381449699,25,6.37,2001
57,SF,325,2,1,4.25,2.005427361,24,6.37,2001
57,SF,325,2,2,11.27999973,5.51150322,25,6.37,2001
57,SF,325,5,1,3.576923132,1.653434634,26,6.37,2001
57,SF,325,5,2,16.42307663,3.126315117,26,6.37,2001
57,SF,325,12,1,8.079999924,3.729611158,25,6.37,2001
57,SF,325,12,2,11.52000046,3.917056799,25,6.37,2001
57,SF,325,13,1,4.576922894,1.361560225,26,6.37,2001
57,SF,325,17,1,12.69565201,4.742791653,23,6.37,2001
57,SF,325,17,2,14.39130402,3.652385712,23,6.37,2001
57,SF,325,19,1,3.160000086,1.700000048,25,6.37,2001
57,SF,325,19,2,16.16666603,2.681120157,24,6.37,2001
57,SF,325,23,1,13.95238113,4.554955482,21,6.37,2001
57,SF,325,23,2,13.4285717,4.007136345,21,6.37,2001
57,SF,325,24,1,14.54166698,2.992442131,24,6.37,2001
57,SF,325,24,2,15,2.992744923,24,6.37,2001
57,SF,325,99,1,10.47826099,5.290381908,23,6.37,2001
13,AWS,326,1,1,10.21428585,3.309161425,14,5.6,2001
13,AWS,326,1,2,10.69230747,3.591300011,13,5.6,2001
13,AWS,326,2,1,17.69230843,1.436698437,13,5.6,2001
13,AWS,326,2,2,16.08333397,2.353269815,12,5.6,2001
13,AWS,326,3,1,11.76923084,2.454718113,13,5.6,2001
13,AWS,326,3,2,13.46153831,3.710691452,13,5.6,2001
13,AWS,326,4,1,13.91666698,4.055486202,12,5.6,2001
13,AWS,326,4,2,13.5,4.033946991,12,5.6,2001
13,AWS,326,5,1,11.81818199,2.522624969,11,5.6,2001
13,AWS,326,5,2,6.636363506,3.009077072,11,5.6,2001
13,AWS,326,6,1,17.15384674,1.863963246,13,5.6,2001
13,AWS,326,6,2,17.46153831,1.808101416,13,5.6,2001
13,AWS,326,7,1,12.75,2.050498724,12,5.6,2001
13,AWS,326,7,2,12.83333302,2.790677071,12,5.6,2001
13,AWS,326,8,1,12.41666698,4.440686703,12,5.6,2001
13,AWS,326,8,2,12.25,3.887626171,12,5.6,2001
13,AWS,326,9,1,15.66666698,1.370688796,12,5.6,2001
13,AWS,326,9,2,15.25,1.815338731,12,5.6,2001
13,AWS,326,10,1,4.166666508,1.466804385,12,5.6,2001
13,AWS,326,10,2,17,1.954016805,12,5.6,2001
13,AWS,326,11,1,8.666666985,2.386832476,12,5.6,2001
13,AWS,326,11,2,10.38461494,1.660243988,13,5.6,2001
13,AWS,326,12,1,7.75,3.957156897,12,5.6,2001
13,AWS,326,12,2,13.66666698,3.601346493,12,5.6,2001
13,AWS,326,13,1,13.36363602,3.905706882,11,5.6,2001
13,AWS,326,99,1,11.83333302,5.373898983,12,5.6,2001
71,SV,327,1,1,3.571428537,1.121223807,21,12.4,2001
71,SV,327,1,2,16.52380943,2.064438105,21,12.4,2001
